SnapshotID,SnapshotDate,WarehouseID,ProductID,OpeningCases,ProductionReceiptCases,ShippedCases,WriteOffCases,ClosingCases,StandardCostPerCaseGBP,ClosingValueGBP,SafetyStockCases
111407,2025-04-09,WH01,SKU047,8163,0,72,0,8091,33.87,274042.17,180
111408,2025-04-09,WH01,SKU048,5399,220,66,0,5553,17.79,98787.87,180
111409,2025-04-09,WH01,SKU049,5652,0,0,0,5652,24.24,137004.48,180
111410,2025-04-09,WH01,SKU050,5723,0,0,0,5723,25.87,148054.01,180
111411,2025-04-09,WH01,SKU051,5271,205,0,0,5476,27.49,150535.24,180
111412,2025-04-09,WH01,SKU052,8290,0,0,0,8290,29.12,241404.8,180
111413,2025-04-09,WH01,SKU053,2542,0,45,0,2497,30.75,76782.75,180
111414,2025-04-09,WH01,SKU054,4590,205,0,0,4795,32.37,155214.15,180
111415,2025-04-09,WH01,SKU055,4728,0,164,0,4564,34.0,155176.0,180
111416,2025-04-09,WH01,SKU056,6244,0,106,0,6138,35.62,218635.56,180
111417,2025-04-09,WH01,SKU057,6921,201,64,0,7058,37.25,262910.5,180
111418,2025-04-09,WH01,SKU058,3201,0,0,0,3201,38.87,124422.87,180
111419,2025-04-09,WH01,SKU059,4197,0,42,0,4155,40.5,168277.5,180
111420,2025-04-09,WH01,SKU060,3554,210,105,0,3659,22.62,82766.58,180
111421,2025-04-09,WH02,SKU001,5188,0,0,0,5188,11.63,60336.44,180
111422,2025-04-09,WH02,SKU002,3378,222,194,0,3406,13.09,44584.54,180
111423,2025-04-09,WH02,SKU003,4166,0,0,0,4166,14.55,60615.3,180
111424,2025-04-09,WH02,SKU004,4034,0,0,0,4034,16.01,64584.34,180
111425,2025-04-09,WH02,SKU005,4872,191,0,0,5063,17.48,88501.24,180
111426,2025-04-09,WH02,SKU006,3903,0,41,0,3862,18.94,73146.28,180
111427,2025-04-09,WH02,SKU007,921,0,59,0,862,20.4,17584.8,180
111428,2025-04-09,WH02,SKU008,3952,198,114,0,4036,21.86,88226.96,180
111429,2025-04-09,WH02,SKU009,2676,0,0,0,2676,23.32,62404.32,180
111430,2025-04-09,WH02,SKU010,4180,0,44,0,4136,24.78,102490.08,180
111431,2025-04-09,WH02,SKU011,3068,223,158,0,3133,26.25,82241.25,180
111432,2025-04-09,WH02,SKU012,1395,0,0,0,1395,10.17,14187.15,180
111433,2025-04-09,WH02,SKU013,5796,0,0,0,5796,15.76,91344.96,180
111434,2025-04-09,WH02,SKU014,5993,223,0,0,6216,17.39,108096.24,180
111435,2025-04-09,WH02,SKU015,3948,0,0,0,3948,19.01,75051.48,180
111436,2025-04-09,WH02,SKU016,4897,0,0,0,4897,20.64,101074.08,180
111437,2025-04-09,WH02,SKU017,5070,245,0,0,5315,22.26,118311.9,180
111438,2025-04-09,WH02,SKU018,5332,0,228,0,5104,23.89,121934.56,180
111439,2025-04-09,WH02,SKU019,4567,0,0,0,4567,25.52,116549.84,180
111440,2025-04-09,WH02,SKU020,5842,208,0,0,6050,27.14,164197.0,180
111441,2025-04-09,WH02,SKU021,7645,0,0,0,7645,28.77,219946.65,180
111442,2025-04-09,WH02,SKU022,7664,0,0,0,7664,30.39,232908.96,180
111443,2025-04-09,WH02,SKU023,7134,198,0,21,7311,32.02,234098.22,180
111444,2025-04-09,WH02,SKU024,7522,0,91,0,7431,14.14,105074.34,180
111445,2025-04-09,WH02,SKU025,7550,0,0,0,7550,16.71,126160.5,180
111446,2025-04-09,WH02,SKU026,4163,189,36,0,4316,18.18,78464.88,180
111447,2025-04-09,WH02,SKU027,6267,0,106,0,6161,19.64,121002.04,180
111448,2025-04-09,WH02,SKU028,5768,0,100,0,5668,21.1,119594.8,180
111449,2025-04-09,WH02,SKU029,4889,207,81,0,5015,22.56,113138.4,180
111450,2025-04-09,WH02,SKU030,4500,0,84,0,4416,24.02,106072.32,180
111451,2025-04-09,WH02,SKU031,4064,0,145,0,3919,25.48,99856.12,180
111452,2025-04-09,WH02,SKU032,6936,191,0,0,7127,26.95,192072.65,180
111453,2025-04-09,WH02,SKU033,3622,0,0,0,3622,28.41,102901.02,180
111454,2025-04-09,WH02,SKU034,6243,0,108,0,6135,29.87,183252.45,180
111455,2025-04-09,WH02,SKU035,6448,187,108,0,6527,31.33,204490.91,180
111456,2025-04-09,WH02,SKU036,6611,0,33,0,6578,15.25,100314.5,180
111457,2025-04-09,WH02,SKU037,6297,0,136,13,6148,19.26,118410.48,180
111458,2025-04-09,WH02,SKU038,3922,173,0,10,4085,20.72,84641.2,180
111459,2025-04-09,WH02,SKU039,1992,0,203,0,1789,22.18,39680.02,180
111460,2025-04-09,WH02,SKU040,3949,0,0,0,3949,23.64,93354.36,180
111461,2025-04-09,WH02,SKU041,7619,163,0,0,7782,25.1,195328.2,180
111462,2025-04-09,WH02,SKU042,5148,0,146,0,5002,26.56,132853.12,180
111463,2025-04-09,WH02,SKU043,5828,0,178,0,5650,28.03,158369.5,180
111464,2025-04-09,WH02,SKU044,6429,194,77,0,6546,29.49,193041.54,180
111465,2025-04-09,WH02,SKU045,6507,0,0,0,6507,30.95,201391.65,180
111466,2025-04-09,WH02,SKU046,5615,0,0,0,5615,32.41,181982.15,180
111467,2025-04-09,WH02,SKU047,5040,207,228,0,5019,33.87,169993.53,180
111468,2025-04-09,WH02,SKU048,5037,0,0,0,5037,17.79,89608.23,180
111469,2025-04-09,WH02,SKU049,5931,0,0,0,5931,24.24,143767.44,180
111470,2025-04-09,WH02,SKU050,3554,161,115,0,3600,25.87,93132.0,180
111471,2025-04-09,WH02,SKU051,5838,0,101,0,5737,27.49,157710.13,180
111472,2025-04-09,WH02,SKU052,4133,0,0,0,4133,29.12,120352.96,180
111473,2025-04-09,WH02,SKU053,3567,231,0,0,3798,30.75,116788.5,180
111474,2025-04-09,WH02,SKU054,7044,0,0,0,7044,32.37,228014.28,180
111475,2025-04-09,WH02,SKU055,6506,0,81,0,6425,34.0,218450.0,180
111476,2025-04-09,WH02,SKU056,5715,188,0,0,5903,35.62,210264.86,180
111477,2025-04-09,WH02,SKU057,6365,0,176,0,6189,37.25,230540.25,180
111478,2025-04-09,WH02,SKU058,4112,0,87,13,4012,38.87,155946.44,180
111479,2025-04-09,WH02,SKU059,6438,198,60,0,6576,40.5,266328.0,180
111480,2025-04-09,WH02,SKU060,2388,0,66,0,2322,22.62,52523.64,180
111481,2025-04-09,WH03,SKU001,5096,206,73,8,5221,11.63,60720.23,180
111482,2025-04-09,WH03,SKU002,2928,0,126,0,2802,13.09,36678.18,180
111483,2025-04-09,WH03,SKU003,3359,0,0,0,3359,14.55,48873.45,180
111484,2025-04-09,WH03,SKU004,5021,192,58,0,5155,16.01,82531.55,180
111485,2025-04-09,WH03,SKU005,4454,0,64,0,4390,17.48,76737.2,180
111486,2025-04-09,WH03,SKU006,2068,0,0,0,2068,18.94,39167.92,180
111487,2025-04-09,WH03,SKU007,2890,205,0,0,3095,20.4,63138.0,180
111488,2025-04-09,WH03,SKU008,3838,0,234,0,3604,21.86,78783.44,180
111489,2025-04-09,WH03,SKU009,3839,0,66,0,3773,23.32,87986.36,180
111490,2025-04-09,WH03,SKU010,3739,244,0,0,3983,24.78,98698.74,180
111491,2025-04-09,WH03,SKU011,7605,0,108,0,7497,26.25,196796.25,180
111492,2025-04-09,WH03,SKU012,3371,0,65,0,3306,10.17,33622.02,180
111493,2025-04-09,WH03,SKU013,6766,217,286,0,6697,15.76,105544.72,180
111494,2025-04-09,WH03,SKU014,6603,0,62,0,6541,17.39,113747.99,180
111495,2025-04-09,WH03,SKU015,5202,0,133,0,5069,19.01,96361.69,180
111496,2025-04-09,WH03,SKU016,6053,202,116,0,6139,20.64,126708.96,180
111497,2025-04-09,WH03,SKU017,6982,0,147,0,6835,22.26,152147.1,180
111498,2025-04-09,WH03,SKU018,7014,0,0,0,7014,23.89,167564.46,180
111499,2025-04-09,WH03,SKU019,8270,184,0,0,8454,25.52,215746.08,180
111500,2025-04-09,WH03,SKU020,6139,0,0,0,6139,27.14,166612.46,180
111501,2025-04-09,WH03,SKU021,7187,0,0,0,7187,28.77,206769.99,180
111502,2025-04-09,WH03,SKU022,7260,181,136,0,7305,30.39,221998.95,180
111503,2025-04-09,WH03,SKU023,8221,0,0,0,8221,32.02,263236.42,180
111504,2025-04-09,WH03,SKU024,3734,0,111,0,3623,14.14,51229.22,180
111505,2025-04-09,WH03,SKU025,9020,199,30,0,9189,16.71,153548.19,180
111506,2025-04-09,WH03,SKU026,6590,0,0,0,6590,18.18,119806.2,180
111507,2025-04-09,WH03,SKU027,6182,0,182,0,6000,19.64,117840.0,180
111508,2025-04-09,WH03,SKU028,5961,168,42,17,6070,21.1,128077.0,180
111509,2025-04-09,WH03,SKU029,6313,0,0,0,6313,22.56,142421.28,180
111510,2025-04-09,WH03,SKU030,5788,0,244,0,5544,24.02,133166.88,180
111511,2025-04-09,WH03,SKU031,9334,207,0,0,9541,25.48,243104.68,180
111512,2025-04-09,WH03,SKU032,5073,0,115,0,4958,26.95,133618.1,180
111513,2025-04-09,WH03,SKU033,4182,0,200,0,3982,28.41,113128.62,180
111514,2025-04-09,WH03,SKU034,4987,206,90,0,5103,29.87,152426.61,180
111515,2025-04-09,WH03,SKU035,6558,0,55,0,6503,31.33,203738.99,180
111516,2025-04-09,WH03,SKU036,7771,0,0,0,7771,15.25,118507.75,180
111517,2025-04-09,WH03,SKU037,5601,218,151,0,5668,19.26,109165.68,180
111518,2025-04-09,WH03,SKU038,5237,0,39,0,5198,20.72,107702.56,180
111519,2025-04-09,WH03,SKU039,5271,0,38,0,5233,22.18,116067.94,180
111520,2025-04-09,WH03,SKU040,5495,206,227,0,5474,23.64,129405.36,180
111521,2025-04-09,WH03,SKU041,7902,0,0,0,7902,25.1,198340.2,180
111522,2025-04-09,WH03,SKU042,6853,0,0,0,6853,26.56,182015.68,180
111523,2025-04-09,WH03,SKU043,6866,192,194,0,6864,28.03,192397.92,180
111524,2025-04-09,WH03,SKU044,4299,0,72,0,4227,29.49,124654.23,180
111525,2025-04-09,WH03,SKU045,6552,0,0,0,6552,30.95,202784.4,180
111526,2025-04-09,WH03,SKU046,5402,207,0,14,5595,32.41,181333.95,180
111527,2025-04-09,WH03,SKU047,8461,0,78,0,8383,33.87,283932.21,180
111528,2025-04-09,WH03,SKU048,4407,0,39,0,4368,17.79,77706.72,180
111529,2025-04-09,WH03,SKU049,5965,200,0,0,6165,24.24,149439.6,180
111530,2025-04-09,WH03,SKU050,6545,0,0,0,6545,25.87,169319.15,180
111531,2025-04-09,WH03,SKU051,4320,0,116,0,4204,27.49,115567.96,180
111532,2025-04-09,WH03,SKU052,4311,201,0,0,4512,29.12,131389.44,180
111533,2025-04-09,WH03,SKU053,6263,0,0,0,6263,30.75,192587.25,180
111534,2025-04-09,WH03,SKU054,3987,0,0,0,3987,32.37,129059.19,180
111535,2025-04-09,WH03,SKU055,5408,203,0,0,5611,34.0,190774.0,180
111536,2025-04-09,WH03,SKU056,4891,0,0,0,4891,35.62,174217.42,180
111537,2025-04-09,WH03,SKU057,6673,0,31,0,6642,37.25,247414.5,180
111538,2025-04-09,WH03,SKU058,8223,173,0,0,8396,38.87,326352.52,180
111539,2025-04-09,WH03,SKU059,4754,0,37,0,4717,40.5,191038.5,180
111540,2025-04-09,WH03,SKU060,4091,0,50,0,4041,22.62,91407.42,180
111541,2025-04-09,WH04,SKU001,3806,0,0,0,3806,11.63,44263.78,180
111542,2025-04-09,WH04,SKU002,3412,0,0,0,3412,13.09,44663.08,180
111543,2025-04-09,WH04,SKU003,5826,242,0,0,6068,14.55,88289.4,180
111544,2025-04-09,WH04,SKU004,3528,0,98,0,3430,16.01,54914.3,180
111545,2025-04-09,WH04,SKU005,1784,0,0,0,1784,17.48,31184.32,180
111546,2025-04-09,WH04,SKU006,2448,207,287,0,2368,18.94,44849.92,180
111547,2025-04-09,WH04,SKU007,5053,0,0,0,5053,20.4,103081.2,180
111548,2025-04-09,WH04,SKU008,5510,0,0,0,5510,21.86,120448.6,180
111549,2025-04-09,WH04,SKU009,4204,231,0,0,4435,23.32,103424.2,180
111550,2025-04-09,WH04,SKU010,5948,0,100,9,5839,24.78,144690.42,180
111551,2025-04-09,WH04,SKU011,3217,0,0,0,3217,26.25,84446.25,180
111552,2025-04-09,WH04,SKU012,2368,204,89,0,2483,10.17,25252.11,180
111553,2025-04-09,WH04,SKU013,5690,0,51,0,5639,15.76,88870.64,180
111554,2025-04-09,WH04,SKU014,5453,0,0,0,5453,17.39,94827.67,180
111555,2025-04-09,WH04,SKU015,6675,179,0,0,6854,19.01,130294.54,180
111556,2025-04-09,WH04,SKU016,4152,0,0,0,4152,20.64,85697.28,180
111557,2025-04-09,WH04,SKU017,5505,0,34,0,5471,22.26,121784.46,180
111558,2025-04-09,WH04,SKU018,5803,185,0,0,5988,23.89,143053.32,180
111559,2025-04-09,WH04,SKU019,5791,0,0,0,5791,25.52,147786.32,180
111560,2025-04-09,WH04,SKU020,6915,0,72,12,6831,27.14,185393.34,180
111561,2025-04-09,WH04,SKU021,7361,201,30,0,7532,28.77,216695.64,180
111562,2025-04-09,WH04,SKU022,5290,0,48,0,5242,30.39,159304.38,180
111563,2025-04-09,WH04,SKU023,5862,0,0,0,5862,32.02,187701.24,180
111564,2025-04-09,WH04,SKU024,5647,224,103,0,5768,14.14,81559.52,180
111565,2025-04-09,WH04,SKU025,5440,0,103,0,5337,16.71,89181.27,180
111566,2025-04-09,WH04,SKU026,7691,0,165,0,7526,18.18,136822.68,180
111567,2025-04-09,WH04,SKU027,4446,199,108,0,4537,19.64,89106.68,180
111568,2025-04-09,WH04,SKU028,6475,0,0,0,6475,21.1,136622.5,180
111569,2025-04-09,WH04,SKU029,4888,0,95,0,4793,22.56,108130.08,180
111570,2025-04-09,WH04,SKU030,5223,199,0,0,5422,24.02,130236.44,180
111571,2025-04-09,WH04,SKU031,7656,0,118,28,7510,25.48,191354.8,180
111572,2025-04-09,WH04,SKU032,3717,0,272,0,3445,26.95,92842.75,180
111573,2025-04-09,WH04,SKU033,7257,225,0,0,7482,28.41,212563.62,180
111574,2025-04-09,WH04,SKU034,2846,0,116,0,2730,29.87,81545.1,180
111575,2025-04-09,WH04,SKU035,6801,0,99,0,6702,31.33,209973.66,180
111576,2025-04-09,WH04,SKU036,4426,227,0,0,4653,15.25,70958.25,180
111577,2025-04-09,WH04,SKU037,5774,0,196,0,5578,19.26,107432.28,180
111578,2025-04-09,WH04,SKU038,6943,0,72,0,6871,20.72,142367.12,180
111579,2025-04-09,WH04,SKU039,6278,176,87,0,6367,22.18,141220.06,180
111580,2025-04-09,WH04,SKU040,6483,0,0,0,6483,23.64,153258.12,180
111581,2025-04-09,WH04,SKU041,6480,0,0,0,6480,25.1,162648.0,180
111582,2025-04-09,WH04,SKU042,3870,196,65,0,4001,26.56,106266.56,180
111583,2025-04-09,WH04,SKU043,6701,0,102,0,6599,28.03,184969.97,180
111584,2025-04-09,WH04,SKU044,3675,0,105,0,3570,29.49,105279.3,180
111585,2025-04-09,WH04,SKU045,3962,222,0,0,4184,30.95,129494.8,180
111586,2025-04-09,WH04,SKU046,5814,0,83,0,5731,32.41,185741.71,180
111587,2025-04-09,WH04,SKU047,6704,0,97,11,6596,33.87,223406.52,180
111588,2025-04-09,WH04,SKU048,4233,192,283,0,4142,17.79,73686.18,180
111589,2025-04-09,WH04,SKU049,4974,0,68,0,4906,24.24,118921.44,180
111590,2025-04-09,WH04,SKU050,4927,0,54,0,4873,25.87,126064.51,180
111591,2025-04-09,WH04,SKU051,6137,227,71,0,6293,27.49,172994.57,180
111592,2025-04-09,WH04,SKU052,7126,0,82,0,7044,29.12,205121.28,180
111593,2025-04-09,WH04,SKU053,6522,0,0,0,6522,30.75,200551.5,180
111594,2025-04-09,WH04,SKU054,5970,194,0,0,6164,32.37,199528.68,180
111595,2025-04-09,WH04,SKU055,6256,0,0,0,6256,34.0,212704.0,180
111596,2025-04-09,WH04,SKU056,3515,0,0,0,3515,35.62,125204.3,180
111597,2025-04-09,WH04,SKU057,4083,204,27,0,4260,37.25,158685.0,180
111598,2025-04-09,WH04,SKU058,3004,0,0,0,3004,38.87,116765.48,180
111599,2025-04-09,WH04,SKU059,6506,0,118,0,6388,40.5,258714.0,180
111600,2025-04-09,WH04,SKU060,5240,220,105,0,5355,22.62,121130.1,180
111601,2025-04-10,WH01,SKU001,5956,0,0,0,5956,11.63,69268.28,180
111602,2025-04-10,WH01,SKU002,3402,187,117,0,3472,13.09,45448.48,180
111603,2025-04-10,WH01,SKU003,1273,0,0,0,1273,14.55,18522.15,180
111604,2025-04-10,WH01,SKU004,2163,0,0,0,2163,16.01,34629.63,180
111605,2025-04-10,WH01,SKU005,3987,210,0,0,4197,17.48,73363.56,180
111606,2025-04-10,WH01,SKU006,3349,0,70,0,3279,18.94,62104.26,180
111607,2025-04-10,WH01,SKU007,2121,0,0,0,2121,20.4,43268.4,180
111608,2025-04-10,WH01,SKU008,5115,196,59,0,5252,21.86,114808.72,180
111609,2025-04-10,WH01,SKU009,4146,0,0,0,4146,23.32,96684.72,180
111610,2025-04-10,WH01,SKU010,3517,0,202,0,3315,24.78,82145.7,180
111611,2025-04-10,WH01,SKU011,5219,220,118,0,5321,26.25,139676.25,180
111612,2025-04-10,WH01,SKU012,2205,0,0,0,2205,10.17,22424.85,180
111613,2025-04-10,WH01,SKU013,4912,0,260,0,4652,15.76,73315.52,180
111614,2025-04-10,WH01,SKU014,5731,179,84,0,5826,17.39,101314.14,180
111615,2025-04-10,WH01,SKU015,5537,0,0,0,5537,19.01,105258.37,180
111616,2025-04-10,WH01,SKU016,3944,0,104,0,3840,20.64,79257.6,180
111617,2025-04-10,WH01,SKU017,9223,197,0,0,9420,22.26,209689.2,180
111618,2025-04-10,WH01,SKU018,4250,0,39,0,4211,23.89,100600.79,180
111619,2025-04-10,WH01,SKU019,6573,0,0,0,6573,25.52,167742.96,180
111620,2025-04-10,WH01,SKU020,5109,165,0,0,5274,27.14,143136.36,180
111621,2025-04-10,WH01,SKU021,4905,0,97,0,4808,28.77,138326.16,180
111622,2025-04-10,WH01,SKU022,5883,0,0,0,5883,30.39,178784.37,180
111623,2025-04-10,WH01,SKU023,5507,229,0,19,5717,32.02,183058.34,180
111624,2025-04-10,WH01,SKU024,4477,0,195,8,4274,14.14,60434.36,180
111625,2025-04-10,WH01,SKU025,7469,0,0,0,7469,16.71,124806.99,180
111626,2025-04-10,WH01,SKU026,2581,204,77,0,2708,18.18,49231.44,180
111627,2025-04-10,WH01,SKU027,4629,0,152,0,4477,19.64,87928.28,180
111628,2025-04-10,WH01,SKU028,6500,0,0,0,6500,21.1,137150.0,180
111629,2025-04-10,WH01,SKU029,5393,221,0,0,5614,22.56,126651.84,180
111630,2025-04-10,WH01,SKU030,5298,0,0,6,5292,24.02,127113.84,180
111631,2025-04-10,WH01,SKU031,5058,0,0,0,5058,25.48,128877.84,180
111632,2025-04-10,WH01,SKU032,4987,207,130,0,5064,26.95,136474.8,180
111633,2025-04-10,WH01,SKU033,6364,0,61,0,6303,28.41,179068.23,180
111634,2025-04-10,WH01,SKU034,6550,0,31,0,6519,29.87,194722.53,180
111635,2025-04-10,WH01,SKU035,7620,202,0,0,7822,31.33,245063.26,180
111636,2025-04-10,WH01,SKU036,4438,0,99,0,4339,15.25,66169.75,180
111637,2025-04-10,WH01,SKU037,5917,0,25,7,5885,19.26,113345.1,180
111638,2025-04-10,WH01,SKU038,7510,209,69,0,7650,20.72,158508.0,180
111639,2025-04-10,WH01,SKU039,5926,0,207,0,5719,22.18,126847.42,180
111640,2025-04-10,WH01,SKU040,6357,0,0,0,6357,23.64,150279.48,180
111641,2025-04-10,WH01,SKU041,7648,190,118,0,7720,25.1,193772.0,180
111642,2025-04-10,WH01,SKU042,4306,0,106,0,4200,26.56,111552.0,180
111643,2025-04-10,WH01,SKU043,6076,0,50,0,6026,28.03,168908.78,180
111644,2025-04-10,WH01,SKU044,6708,201,0,23,6886,29.49,203068.14,180
111645,2025-04-10,WH01,SKU045,4311,0,78,0,4233,30.95,131011.35,180
111646,2025-04-10,WH01,SKU046,3363,0,63,0,3300,32.41,106953.0,180
111647,2025-04-10,WH01,SKU047,8091,198,118,0,8171,33.87,276751.77,180
111648,2025-04-10,WH01,SKU048,5553,0,172,5,5376,17.79,95639.04,180
111649,2025-04-10,WH01,SKU049,5652,0,0,0,5652,24.24,137004.48,180
111650,2025-04-10,WH01,SKU050,5723,242,0,0,5965,25.87,154314.55,180
111651,2025-04-10,WH01,SKU051,5476,0,115,0,5361,27.49,147373.89,180
111652,2025-04-10,WH01,SKU052,8290,0,32,0,8258,29.12,240472.96,180
111653,2025-04-10,WH01,SKU053,2497,177,95,0,2579,30.75,79304.25,180
111654,2025-04-10,WH01,SKU054,4795,0,0,0,4795,32.37,155214.15,180
111655,2025-04-10,WH01,SKU055,4564,0,164,0,4400,34.0,149600.0,180
111656,2025-04-10,WH01,SKU056,6138,200,0,0,6338,35.62,225759.56,180
111657,2025-04-10,WH01,SKU057,7058,0,135,0,6923,37.25,257881.75,180
111658,2025-04-10,WH01,SKU058,3201,0,217,0,2984,38.87,115988.08,180
111659,2025-04-10,WH01,SKU059,4155,237,73,0,4319,40.5,174919.5,180
111660,2025-04-10,WH01,SKU060,3659,0,85,0,3574,22.62,80843.88,180
111661,2025-04-10,WH02,SKU001,5188,228,0,0,5416,11.63,62988.08,180
111662,2025-04-10,WH02,SKU002,3406,0,66,0,3340,13.09,43720.6,180
111663,2025-04-10,WH02,SKU003,4166,0,0,0,4166,14.55,60615.3,180
111664,2025-04-10,WH02,SKU004,4034,168,0,6,4196,16.01,67177.96,180
111665,2025-04-10,WH02,SKU005,5063,0,0,0,5063,17.48,88501.24,180
111666,2025-04-10,WH02,SKU006,3862,0,61,0,3801,18.94,71990.94,180
111667,2025-04-10,WH02,SKU007,862,209,0,0,1071,20.4,21848.4,180
111668,2025-04-10,WH02,SKU008,4036,0,114,0,3922,21.86,85734.92,180
111669,2025-04-10,WH02,SKU009,2676,0,101,0,2575,23.32,60049.0,180
111670,2025-04-10,WH02,SKU010,4136,229,135,11,4219,24.78,104546.82,180
111671,2025-04-10,WH02,SKU011,3133,0,78,0,3055,26.25,80193.75,180
111672,2025-04-10,WH02,SKU012,1395,0,0,0,1395,10.17,14187.15,180
111673,2025-04-10,WH02,SKU013,5796,175,34,11,5926,15.76,93393.76,180
111674,2025-04-10,WH02,SKU014,6216,0,0,0,6216,17.39,108096.24,180
111675,2025-04-10,WH02,SKU015,3948,0,0,0,3948,19.01,75051.48,180
111676,2025-04-10,WH02,SKU016,4897,216,117,0,4996,20.64,103117.44,180
111677,2025-04-10,WH02,SKU017,5315,0,57,0,5258,22.26,117043.08,180
111678,2025-04-10,WH02,SKU018,5104,0,0,0,5104,23.89,121934.56,180
111679,2025-04-10,WH02,SKU019,4567,188,36,0,4719,25.52,120428.88,180
111680,2025-04-10,WH02,SKU020,6050,0,0,0,6050,27.14,164197.0,180
111681,2025-04-10,WH02,SKU021,7645,0,0,0,7645,28.77,219946.65,180
111682,2025-04-10,WH02,SKU022,7664,181,95,0,7750,30.39,235522.5,180
111683,2025-04-10,WH02,SKU023,7311,0,0,0,7311,32.02,234098.22,180
111684,2025-04-10,WH02,SKU024,7431,0,114,0,7317,14.14,103462.38,180
111685,2025-04-10,WH02,SKU025,7550,220,177,0,7593,16.71,126879.03,180
111686,2025-04-10,WH02,SKU026,4316,0,276,0,4040,18.18,73447.2,180
111687,2025-04-10,WH02,SKU027,6161,0,219,0,5942,19.64,116700.88,180
111688,2025-04-10,WH02,SKU028,5668,215,0,0,5883,21.1,124131.3,180
111689,2025-04-10,WH02,SKU029,5015,0,0,0,5015,22.56,113138.4,180
111690,2025-04-10,WH02,SKU030,4416,0,0,0,4416,24.02,106072.32,180
111691,2025-04-10,WH02,SKU031,3919,181,87,0,4013,25.48,102251.24,180
111692,2025-04-10,WH02,SKU032,7127,0,207,0,6920,26.95,186494.0,180
111693,2025-04-10,WH02,SKU033,3622,0,0,0,3622,28.41,102901.02,180
111694,2025-04-10,WH02,SKU034,6135,226,79,0,6282,29.87,187643.34,180
111695,2025-04-10,WH02,SKU035,6527,0,112,0,6415,31.33,200981.95,180
111696,2025-04-10,WH02,SKU036,6578,0,90,0,6488,15.25,98942.0,180
111697,2025-04-10,WH02,SKU037,6148,225,30,0,6343,19.26,122166.18,180
111698,2025-04-10,WH02,SKU038,4085,0,0,0,4085,20.72,84641.2,180
111699,2025-04-10,WH02,SKU039,1789,0,229,0,1560,22.18,34600.8,180
111700,2025-04-10,WH02,SKU040,3949,195,117,0,4027,23.64,95198.28,180
111701,2025-04-10,WH02,SKU041,7782,0,0,0,7782,25.1,195328.2,180
111702,2025-04-10,WH02,SKU042,5002,0,92,0,4910,26.56,130409.6,180
111703,2025-04-10,WH02,SKU043,5650,173,0,0,5823,28.03,163218.69,180
111704,2025-04-10,WH02,SKU044,6546,0,0,0,6546,29.49,193041.54,180
111705,2025-04-10,WH02,SKU045,6507,0,183,0,6324,30.95,195727.8,180
111706,2025-04-10,WH02,SKU046,5615,228,90,0,5753,32.41,186454.73,180
111707,2025-04-10,WH02,SKU047,5019,0,27,0,4992,33.87,169079.04,180
111708,2025-04-10,WH02,SKU048,5037,0,0,0,5037,17.79,89608.23,180
111709,2025-04-10,WH02,SKU049,5931,191,0,0,6122,24.24,148397.28,180
111710,2025-04-10,WH02,SKU050,3600,0,0,0,3600,25.87,93132.0,180
111711,2025-04-10,WH02,SKU051,5737,0,0,0,5737,27.49,157710.13,180
111712,2025-04-10,WH02,SKU052,4133,190,106,0,4217,29.12,122799.04,180
111713,2025-04-10,WH02,SKU053,3798,0,208,0,3590,30.75,110392.5,180
111714,2025-04-10,WH02,SKU054,7044,0,108,0,6936,32.37,224518.32,180
111715,2025-04-10,WH02,SKU055,6425,203,28,0,6600,34.0,224400.0,180
111716,2025-04-10,WH02,SKU056,5903,0,0,0,5903,35.62,210264.86,180
111717,2025-04-10,WH02,SKU057,6189,0,197,0,5992,37.25,223202.0,180
111718,2025-04-10,WH02,SKU058,4012,187,52,0,4147,38.87,161193.89,180
111719,2025-04-10,WH02,SKU059,6576,0,174,0,6402,40.5,259281.0,180
111720,2025-04-10,WH02,SKU060,2322,0,0,0,2322,22.62,52523.64,180
111721,2025-04-10,WH03,SKU001,5221,0,185,0,5036,11.63,58568.68,180
111722,2025-04-10,WH03,SKU002,2802,0,104,0,2698,13.09,35316.82,180
111723,2025-04-10,WH03,SKU003,3359,192,115,0,3436,14.55,49993.8,180
111724,2025-04-10,WH03,SKU004,5155,0,0,0,5155,16.01,82531.55,180
111725,2025-04-10,WH03,SKU005,4390,0,0,0,4390,17.48,76737.2,180
111726,2025-04-10,WH03,SKU006,2068,189,0,0,2257,18.94,42747.58,180
111727,2025-04-10,WH03,SKU007,3095,0,0,0,3095,20.4,63138.0,180
111728,2025-04-10,WH03,SKU008,3604,0,95,0,3509,21.86,76706.74,180
111729,2025-04-10,WH03,SKU009,3773,192,0,0,3965,23.32,92463.8,180
111730,2025-04-10,WH03,SKU010,3983,0,0,0,3983,24.78,98698.74,180
111731,2025-04-10,WH03,SKU011,7497,0,216,0,7281,26.25,191126.25,180
111732,2025-04-10,WH03,SKU012,3306,165,37,0,3434,10.17,34923.78,180
111733,2025-04-10,WH03,SKU013,6697,0,79,0,6618,15.76,104299.68,180
111734,2025-04-10,WH03,SKU014,6541,0,0,0,6541,17.39,113747.99,180
111735,2025-04-10,WH03,SKU015,5069,213,0,0,5282,19.01,100410.82,180
111736,2025-04-10,WH03,SKU016,6139,0,0,19,6120,20.64,126316.8,180
111737,2025-04-10,WH03,SKU017,6835,0,0,0,6835,22.26,152147.1,180
